"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT22"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-06","6.71",,,"0.08","0.0","0",,"45","37","  200","  200","16.1","21.0","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-07","16.33",,,"0.09","0.0","0",,"50","40","  210","  220","30.0","40.0",,,,,,"    1",,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-08","14.09",,,"0.64","0.0","0",,"53","42","  200","  190","31.1","42.9","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-09","11.41",,,"1.51","0.0","0",,"50","35","  210","  210","21.9","33.1","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-10","4.70",,,"0.01","0.0","0",,"38","31","  180","  190","10.1","14.1",,"    1",,,,,,,,"    1",,"    1",,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-11","4.25",,,"0.00","0.0","0",,"37","27","  360","   20","10.1","15.0",,"    1",,,,,,"    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-12","4.47",,,"0.00","0.0","0",,"37","25","   10","   20","12.1","13.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-13","3.36",,,"0.00","0.0","0",,"36","24","  130","  140","8.1","8.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-14","2.91",,,"0.00","0.0","0",,"38","28","  230","  250","6.9","8.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-15","5.14",,,"0.00","0.0","0",,"44","31","   20","   10","12.1","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-16","4.03",,,"0.00","0.0","0",,"43","25","  360","   40","10.1","12.1",,"    1",,,,,,"    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-17","2.24",,,"0.00","0.0","0",,"39","27","   60","  330","6.9","8.1",,"    1",,,,,,"    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-18","2.91",,,"0.00","0.0","0",,"38","30","   30","  360","8.9","12.1",,"    1",,,,,,"    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-19","4.25",,,"0.00","0.0","0",,"34","31","   30","   30","10.1","13.0","    1","    1",,,,,,"    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-20","4.70",,,"0.00","0.0","0",,"38","31","   20","   20","8.9","10.1",,"    1",,,,,,"    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-21","2.46",,,"0.00","0.0","0",,"36","29","  130","  130","8.9","10.1",,"    1",,,,,,"    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-22","1.34",,,"0.00","0.0","0",,"38","29","  150","  210","6.9","6.9",,"    1",,,,"    1",,"    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-23","6.93",,,"0.20","0.0","0",,"45","36","  200","  200","17.9","23.0","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-24","5.82",,,"0.23","0.0","0",,"45","34","  190","  190","15.0","17.9","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-25","4.70",,,"0.12","0.0","0",,"51","37","  220","  220","10.1","13.0","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-26","10.07",,,"0.09","0.0","0",,"47","39","  210","  210","21.0","29.1","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-27","10.07",,,"0.07","0.0","0",,"42","39","  200","  190","17.9","23.0","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-28","7.16",,,"0.31","0.0","0",,"43","38","  210","  220","14.1","17.0","    1",,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-29","8.72",,,"0.17","0.0","0",,"47","41","  220","  210","21.0","28.0","    1",,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-30","8.72",,,"0.14","0.0","0",,"48","44","  190","  210","16.1","21.0",,,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-31","8.95",,,"0.12","0.0","0",,"49","45","  200","  200","17.0","23.9",,,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-01","6.49",,,"0.01","0.0","0",,"53","41","   10","   10","16.1","19.9","    1",,,,,"    1",,,"    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-02","4.47",,,"0.00","0.0","0",,"43","37","   10","   10","15.0","16.1","    1","    1",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-03","6.49",,,"0.09","0.0","0",,"48","37","  210","  210","12.1","14.1",,"    1",,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-04","5.82",,,"0.00","0.0","0",,"51","44","  130","  130","13.0","15.0",,,,,,"    1",,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-05","11.41",,,"0.13","0.0","0",,"50","44","  200","  190","21.9","25.9","    1",,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-06","10.07",,,"0.04","0.0","0",,"51","43","  190","  180","17.9","25.1",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-07","9.17",,,"0.05","0.0","0",,"49","38","  240","  220","21.0","31.1",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-08","2.91",,,"0.00","0.0","0",,"46","36","   30","   30","13.0","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-09","2.91",,,"0.01","0.0","0",,"47","40","  340","  350","8.1","8.9","    1",,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-10","4.47",,,"0.00","0.0","0",,"48","35","  330","  330","10.1","14.1","    1","    1",,,,"    1",,"    1",,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-11","3.13",,,"0.01","0.0","0",,"47","40","  130","  130","8.1","12.1","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-12","12.53",,,"0.04","0.0","0",,"52","45","  200","  220","25.1","34.9","    1",,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-13","9.17",,,"0.09","0.0","0",,"49","45","  110","  100","29.1","38.0","    1",,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-14","4.92",,,"0.04","0.0","0",,"49","42","  150","  150","17.0","40.0",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-15","5.37",,,"0.00","0.0","0",,"56","41","  350","  360","8.9","13.0",,"    1",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-16","12.53",,,"0.00","0.0","0",,"52","39","  210","  200","23.9","33.1","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-17","7.61",,,"0.00","0.0","0",,"49","40","  200","  200","15.0","17.9",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-18","4.25",,,"0.00","0.0","0",,"46","39","  210","  210","10.1","15.0",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-19","7.61",,,"0.00","0.0","0",,"51","35","  350","  350","17.0","19.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-20","4.70",,,"0.06","0.0","0",,"46","34","  200","  200","14.1","17.0",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-21","13.87",,,"0.02","0.0","0",,"44","39","  210","  210","23.9","31.1","    1",,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-22","18.12",,,"0.37","0.0","0",,"46","39","  220","  210","30.0","40.0","    1",,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-23","10.29",,,"0.01","0.0","0",,"50","39","  220","  220","21.9","30.0",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-24","12.30",,,"0.00","0.0","0",,"48","41","  180","  180","25.9","34.9",,,,,,,,,"    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-25","15.88",,,"0.09","0.0","0",,"51","38","  220","  240","29.1","38.9",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-26","8.50",,,"0.02","0.0","0",,"48","39","  190","  200","15.0","19.9",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-27","4.03",,,"0.18","0.0","0",,"50","40","  210","  200","17.0","21.0","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-02-28","8.50",,,"0.32","0.0","0",,"53","44","  200","  140","15.0","19.9","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-01","12.08",,,"0.16","0.0","0",,"59","52","  200","  190","19.9","29.1","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-02","10.07",,,"0.03","0.0","0",,"57","41","  200","  210","17.9","23.9",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-03","6.26",,,"0.00","0.0","0",,"52","36","   20","   30","13.0","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-04","8.72",,,"0.00","0.0","0",,"56","32","   80","  120","16.1","19.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-05","5.37",,,"0.00","0.0","0",,"49","43","   10","  120","14.1","19.9",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-06","9.17",,,"0.47","0.0","0",,"45","41","   20","   20","17.9","21.9","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-07","5.59",,,"0.29","0.0","0",,"54","41","  210","  200","13.0","15.0","    1","    1",,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-08","5.82",,,"0.00","0.0","0",,"53","36","  350","  350","15.0","17.9","    1","    1",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-09","2.91",,,"0.00","0.0","0",,"55","34","  210","  210","10.1","14.1","    1","    1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-10","3.58",,,"0.03","0.0","0",,"46","39","  140","  130","8.1","10.1",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-11","2.46",,,"0.05","0.0","0",,"51","43","  150","  170","10.1","12.1","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-12","12.75",,,"0.08","0.0","0",,"55","50","  190","  180","21.0","28.0",,,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-13","8.28",,,"0.09","0.0","0",,"53","49","  190","  190","21.0","25.1","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-14","6.71",,,"0.11","0.0","0",,"53","49","  220","  220","14.1","17.0","    1",,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-15","9.62",,,"0.00","0.0","0",,"58","48","  220","  250","16.1","21.0","    1",,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-16","14.32",,,"0.17","0.0","0",,"51","40","  220","  220","28.0","36.9","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-17","13.65",,,"0.00","0.0","0",,"48","39","  210","  230","23.9","30.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-18","13.20",,,"0.00","0.0","0",,"53","39","  200","  190","23.9","33.1",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-19","7.61",,,"0.46","0.0","0",,"55","35","   90","  100","17.0","23.0","    1",,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-20","17.00",,,"0.39","0.0","0",,"52","40","  210","  200","31.1","44.1","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-21","10.96",,,"0.32","0.0","0",,"50","36","   30","  210","25.1","32.0",,,,"    1",,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-22","4.92",,,"0.00","0.0","0",,"49","33","  170","   30","12.1","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-23","5.82",,,"0.00","0.0","0",,"50","34","   20","  260","8.9","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-24","4.70",,,"0.00","0.0","0",,"54","33","   50","  270","8.9","12.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-25","6.26",,,"0.00","0.0","0",,"62","40","   20","   20","14.1","15.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-26","3.80",,,"0.00","0.0","0",,"62","43","   10","   10","10.1","13.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-27","3.58",,,"0.01","0.0","0",,"56","45","   20","   60","10.1","13.0",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-28","2.91",,,"0.08","0.0","0",,"61","47","  200","  210","10.1","13.0","    1",,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-29","5.59",,,"0.00","0.0","0",,"65","46","   10","  300","10.1","14.1",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-30","9.84",,,"0.00","0.0","0",,"68","42","   20","   30","17.9","23.0","    1",,,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-03-31","6.49",,,"0.00","0.0","0",,"69","44","   10","   20","13.0","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-01","8.05",,,"0.00","0.0","0","55","63","47","  210","  210","17.0","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-02","4.92",,,"0.00","0.0","0","53","57","48","  200","  190","10.1","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-03","3.58",,,"0.00","0.0","0","53","62","46","  350","  210","8.9","19.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-04","6.71",,,"0.33","0.0","0","54","58","50","  190","  190","18.1","28.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-05","12.53",,,"0.73","0.0","0","54","57","50","  110","  310","29.1","40.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-06","11.18",,,"0.50","0.0","0","50","54","45","  180","  180","21.9","28.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-07","8.72",,,"1.54","0.0","0","45","47","41","   10","   80","19.9","36.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-08","6.93",,,"0.03","0.0","0","46","56","43","  230","  200","13.0","16.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-09","5.37",,,"0.00","0.0","0","48","54","43","  220","  200","8.9","12.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-10","14.32",,,"0.37","0.0","0","53","59","48","  210","  210","25.1","32.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-11","8.50",,,"0.06","0.0","0","49","54","44","   20","  190","15.0","19.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-12","10.29",,,"0.38","0.0","0","46","46","40","  210","  200","29.1","38.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-13","12.75",,,"0.37","0.0","0","43","51","38","  200","  200","25.1","35.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-14","5.14",,,"0.23","0.0","0","44","55","40","   10","  340","13.0","16.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-15","5.37",,,"0.00","0.0","0","46","57","40","   20","   10","35.1","45.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-16","5.82",,,"0.01","0.0","0","46","57","38","   20","   20","28.0","35.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-17","7.38",,,"0.00","0.0","0","49","59","39","  230","  210","15.0","19.9",,,,,,"    1",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-18","8.95",,,"0.21","0.0","0","49","53","44","  190","  190","16.1","21.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-19","10.96",,,"0.81","0.0","0","51","56","49","  180","  180","17.0","21.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-20","12.97",,,"0.00","0.0","0","51","57","47","  230","  240","21.9","28.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-21","9.17",,,"0.13","0.0","0","49","54","44","  350","  350","17.0","21.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-22","9.62",,,"0.00","0.0","0","49","61","41","  340","  360","17.0","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-23","6.26",,,"0.00","0.0","0","51","64","39","  350","  350","19.9","23.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-24","6.71",,,"0.00","0.0","0","55","70","43","  320","  330","13.0","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-25","2.46",,,"0.00","0.0","0","58","71","44","  270","  270","8.1","12.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-26","4.92",,,"0.00","0.0","0","57","69","47","  210","  210","14.1","16.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-27","13.20",,,"0.00","0.0","0","57","57","51","  210","  210","23.0","28.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-28","11.63",,,"0.04","0.0","0","53","59","49","  220","  220","21.9","29.1",,,,,,"    1",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-29","9.40",,,"0.15","0.0","0","50","57","44","  210","  210","23.0","30.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-04-30","5.37",,,"0.00","0.0","0","47","55","40","   20","  190","12.1","25.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-01","6.93",,,"0.00","0.0","0","50","65","38","  350","  310","13.0","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-02","8.95",,,"0.00","0.0","0","56","69","44","  350","  350","21.0","23.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-03","10.96",,,"0.00","0.0","0","58","71","49","   20","   40","18.1","23.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-04","14.54",,,"0.00","0.0","0","64","77","52","  360","  360","28.0","35.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-05","11.86",,,"0.00","0.0","0","69","84","53","  360","   10","19.9","23.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-06","4.47",,,"0.00","0.0","0","71","87","54","  330","  330","15.0","19.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-07","7.38",,,"0.00","0.0","0","63","69","52","  200","  190","13.0","18.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-08","4.25",,,"0.00","0.0","0","57","67","52","  220","  260","10.1","13.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-09","2.91",,,"0.00","0.0","0","57","73","50","  360","   10","10.1","13.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-10","2.24",,,"0.00","0.0","0","63","79","49","  280","  290","8.1","10.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-11","5.82",,,"0.00","0.0","0","65","81","54","  220","  210","13.0","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-12","8.72",,,"0.26","0.0","0","67","71","57","  240","  230","15.0","18.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-13","11.18",,,"0.13","0.0","0","59","66","49","  250","  230","28.0","38.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-14","5.37",,,"0.00","0.0","0","53","65","46","  220","  200","12.1","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-15","5.14",,,"0.04","0.0","0","56","63","48","  210","  240","15.0","19.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-16","6.04",,,"0.00","0.0","0","58","71","54","  220","  260","17.0","21.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-17","8.28",,,"0.02","0.0","0","58","63","53","  200","  200","17.0","21.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-18","6.49",,,"0.00","0.0","0","56","62","52","  220","  220","15.0","18.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-05-19","5.14",,,"0.00","0.0","0","57","65","51","   40","   40","15.0","17.0",,,,,,,,,,,,,,
